sample_id,timestamp,time_of_day,usage_scenario,throughput_mbps,latency_ms,jitter_ms,packet_loss_rate,reliability_target,connection_density_km2,mobility_kmph,area_traffic_capacity_score,ai_load_score,resilience_score,future_load_target,imt2030_scenario_label,generation_profile
681,2026-01-08 00:01:52.351749921,0,UC,267.86813395138324,34.252408542563906,1.792256069624208,0.0006650352943596479,99.99,3191527.77929387,200.86551581124917,0.3415648700598926,0.3309941884448977,0.904188169116033,198.87122185868134,UC,IMT-2030-M.2160-compliant
1103,2026-01-07 03:08:31.911803436,3,UC,195.0550917469318,30.450684562407833,4.208275152361857,0.0003335964275091234,99.99,5737921.358852997,703.443379105222,0.3230259748665272,0.3154702742190605,0.9371989315561957,151.93786926508008,UC,IMT-2030-M.2160-compliant
395,2026-01-10 21:24:40.973013560,21,MC,2.810275473588468,60.08365127505724,7.080352258212043,0.008465972058215664,99.9,44048371.36867341,22.62207979623053,0.16554113829483644,0.17252486151803872,0.6002399283273372,57.24314116067896,MC,IMT-2030-M.2160-compliant
931,2026-01-27 05:22:44.739886766,5,UC,139.8536674969388,24.69337636146294,3.252630673177328,0.00042455532822208413,99.99,5901769.08445646,345.86363495121003,0.34283143099113284,0.26797538815277006,0.9096389034020234,136.65370125871573,UC,IMT-2030-M.2160-compliant
498,2026-01-02 11:49:46.348216070,11,MC,6.784715178791579,30.42660164755704,2.9679091661184396,0.01,99.9,5000000.0,12.100002233606642,0.1338619440750287,0.11850971909608837,0.6946026486906928,39.9174778856161,MC,IMT-2030-M.2160-compliant
463,2026-01-30 06:10:16.088809738,6,MC,5.077553758262647,76.97051501320772,4.504519433998027,0.0023586441486944587,99.9,84237699.8548737,19.36994693455354,0.1549922127309254,0.10874174189036818,0.6545360429572632,60.9248277739835,MC,IMT-2030-M.2160-compliant
951,2026-01-28 18:07:45.198805590,18,UC,187.56637463476847,9.43355981739675,3.310691695409898,0.00014870588460547248,99.99,3962164.8386804126,834.3679364718864,0.3029771546102707,0.28272450364246715,0.9041704507670991,143.25027871551208,UC,IMT-2030-M.2160-compliant
82,2026-01-11 16:27:26.131594058,16,MC,6.033341222631666,65.4358974934184,2.627644797656812,0.009516672184357056,99.9,46310918.78007561,11.969068517862944,0.17981378724612132,0.11507641396193816,0.5792790886626371,64.09174424559149,MC,IMT-2030-M.2160-compliant
44,2026-01-27 04:16:12.401523065,4,MC,5.086084287795389,58.34395013749769,6.108657509796682,0.01,99.9,27680655.178231552,21.736432105581976,0.1562248716640733,0.12244404465852882,0.679928138615835,47.477489940043036,MC,IMT-2030-M.2160-compliant
129,2026-01-03 14:20:57.214415964,14,MC,3.0368555479997084,86.23183775379135,4.8532153676725684,0.009002021580034374,99.9,84228018.02403766,8.083984270454945,0.1638405007355698,0.11158003747268862,0.7037699171335531,56.09399484698728,MC,IMT-2030-M.2160-compliant
1171,2026-01-08 01:40:14.197298495,1,UC,261.52728694086073,16.61012361856436,3.0759194174663236,0.0001526946131201276,99.99,7353568.1854142,538.0392623448685,0.33407542069315727,0.24009947590068836,0.9109979003447211,195.1651727688342,UC,IMT-2030-M.2160-compliant
744,2026-01-27 04:02:45.032991638,4,UC,191.35617376115113,37.495918940043396,2.6593645253275096,0.00046609704572285867,99.99,6725750.4167833775,520.4878257761388,0.3421763395106269,0.3528155468731394,0.8891403640054928,152.06756736864187,UC,IMT-2030-M.2160-compliant
514,2026-01-04 23:31:23.571637705,23,MC,2.958686699600478,41.078069409426035,6.804506166801005,0.00350121696737389,99.9,46906254.22940322,3.2588991322708196,0.15669204621586294,0.1576770204967768,0.6340707389530204,54.63058793997604,MC,IMT-2030-M.2160-compliant
462,2026-01-03 22:12:48.497408704,22,MC,5.89514310419467,83.8282012267779,6.620346735229409,0.01,99.9,23448689.50186156,14.101370901518658,0.15744879536514603,0.16961918926751143,0.5310542133991218,50.03146835309373,MC,IMT-2030-M.2160-compliant
